title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
The Real Superstar,2024,https://en.wikipedia.org/wiki/Secret_Superstar,Secret Superstar,Advait Chandan,"Zaira Wasim, Aamir Khan, Meher Vij, Raj Arjun",₹ 15 crore (US$1.8 million) ,est. ₹835–966 crore ,Zee Studios International(Overseas),,Ar Is A 2017 Indian Musical Comedy-Drama
Vicky Vidya Ka Woh Wala Video,2024,https://en.wikipedia.org/wiki/Vicky_Vidya_Ka_Woh_Wala_Video,Vicky Vidya Ka Woh Wala Video,Raaj Shaandilyaa,"Rajkummar Rao, Triptii Dimri",,est. ₹55.51 crore ,AA Films,,Is A 2024 Indian Hindi-Language Comedy
Lailaa Manju,2024,https://en.wikipedia.org/wiki/Lailaa_O_Lailaa,Lailaa O Lailaa,Joshiy,"Mohanlal, Amala Paul, Sathyaraj",,,Maxlab Cinemas and Entertainments& Tricolor Entertainment,Finecut Entertainments,015 Indian Malayalam-Language Action Spy
Aayushmati Geeta Matric Pass,2024,https://en.wikipedia.org/wiki/Aayushmati_Geeta_Matric_Pass,Aayushmati Geeta Matric Pass,Prradip Khairwar,"Kashika Kapoor, Anuj Saini, Alka Amin, Atul Shrivastav",,,,,Is An Indian Family Drama
Humans in the Loop,2024,https://en.wikipedia.org/wiki/Humans_in_the_Loop_(film),Humans in the Loop,Aranya Sahay,Sonal Madhushankar,,,,,Is A 2024 Hindi-Kurukh-Language Fiction
Taak,2024,https://en.wikipedia.org/wiki/Vikun_Taak,Vikun Taak,Sameer Patil,"Chunky Pandey, Shivraj Vaychal, Rohit Mane, Radha Sagar, Samir Choughule, Hrishikesh Joshi",,,Rajshri Productions,Viva Inen,Marathi-Language Slapstick Comedy-Drama
Do Patti,2024,https://en.wikipedia.org/wiki/Do_Patti,Do Patti,Shashanka Chaturvedi,"Kriti Sanon, Shaheer Sheikh, Kajol",,,Netflix,,024 Indian Hindi-Language Drama Thriller
The Miranda Brothers,2024,https://en.wikipedia.org/wiki/The_Miranda_Brothers,The Miranda Brothers,Sanjay Gupta,"Harshvardhan Rane, Meezaan Jafri",,,JioCinema,White Feather Films,2024 Indian Hindi-Language Sports Drama
Navras Katha Collage,2024,https://en.wikipedia.org/wiki/Navras_Katha_Collage,Navras Katha Collage,Praveen Hingonia,"Praveen Hingonia, Alka Amin, Sheeba Chaddha, Atul Shrivastava, Sunita Rajwar, Paritosh Tripathi, Shaji Chaudhary, Dayanand Shetty, Rajesh Sharma, Nilu Kohli, Revathi Pillai, Amardeep Jha, Swar Hingonia",,,,Swardhrupad Production,Is A 2024 Indian Hindi-Language Drama
Singham Again,2024,https://en.wikipedia.org/wiki/Singham_Again,Singham Again,Rohit Shetty,"Ajay Devgn, Kareena Kapoor Khan, Shweta Tiwari, Dayanand Shetty, Arjun Kapoor, Jackie Shroff",₹350–375 crore ,est. ₹367–389.64 crore ,PVR Inox Pictures,,N Is A 2024 Indian Hindi-Language Action
Bhool Bhulaiyaa 3,2024,https://en.wikipedia.org/wiki/Bhool_Bhulaiyaa_3,Bhool Bhulaiyaa 3,Anees Bazmee,"Kartik Aaryan, Vidya Balan, Madhuri Dixit, Triptii Dimri",₹150 crore ,est. ₹423.85 crore ,AA Films,,2024 Indian Hindi-Language Comedy Horror
Vijay 69,2024,https://en.wikipedia.org/wiki/Vijay_69,Vijay 69,Akshay Roy,"Anupam Kher, Chunky Pandey, Mihir Ahuja",,,Netflix,YRF Entertainment,2024 Indian Hindi-Language Comedy-Drama
Tees,2024,https://en.wikipedia.org/wiki/Tees_Maar_Khan_(2010_film),Tees Maar Khan,Farah Khan,"Akshay Kumar, Akshaye Khanna, Katrina Kaif",₹ 45 crores ,est. ₹ 101.89 crores ,UTV Motion Pictures,,2010 Indian Hindi-Language Heist Comedy
Khwaabon Ka Jhamela,2024,https://en.wikipedia.org/wiki/Khwaabon_Ka_Jhamela,Khwaabon Ka Jhamela,Danish Aslam,"Prateik Babbar, Sayani Gupta, Kubbra Sait",,,JioCinema,,24 Indian Hindi-Language Romantic Comedy
The Sabarmati Report,2024,https://en.wikipedia.org/wiki/The_Sabarmati_Report,The Sabarmati Report,Dheeraj Sarna[1],"Vikrant Massey, Raashii Khanna, Riddhi Dogra",₹50 crore ,est. ₹31.31 crore ,Zee Studios,,24 Indian Hindi-Language Political Drama
Pyre,2024,https://en.wikipedia.org/wiki/Pyre_(film),Pyre,Vinod Kapri,"Padam Singh, Hira Devi",,,,Bhagirathi Films Private Limited,Re Is A 2024 Indian Hindi-Language Drama
I Want to Talk,2024,https://en.wikipedia.org/wiki/I_Want_to_Talk,I Want to Talk,Shoojit Sircar,"Abhishek Bachchan, Ahilya Bamroo, Johnny Lever",,est. ₹1.25 crore ,PVR Inox Pictures,,Lk Is A 2024 Indian Hindi-Language Drama
Logout,2024,https://en.wikipedia.org/wiki/Logout_(film),Logout,Amit Golani,"Babil Khan, Rasika Dugal, Gandharv Dewan, Nimisha Nair",,,ZEE5,,Cyber Thriller Drama
Pune Highway,2024,https://en.wikipedia.org/wiki/Pune_Highway,Pune Highway,Bugs Bhargava KrishnaRahul da Cunha,"Amit Sadh, Jim Sarbh, Anuvab Pal, Manjari Fadnis, Ketaki Narayan, Sudeep Modak",,,Zee StudiosCinépolis India,,Is A 2024 Indian Hindi-Language Thriller
Hisaab Barabar,2024,https://en.wikipedia.org/wiki/Hisaab_Barabar,Hisaab Barabar,Ashwni Dhir,"R. Madhavan, Neil Nitin Mukesh, Kirti Kulhari, Rashami Desai, Faisal Rashid, Rajesh Jais, Imran Hasnee",,,ZEE5,,Satirical Thriller
Sikandar ka Muqaddar,2024,https://en.wikipedia.org/wiki/Sikandar_Ka_Muqaddar,Sikandar Ka  Muqaddar,Neeraj Pandey,"Avinash Tiwary, Jimmy Sheirgill, Tamannaah Bhatia, Rajeev Mehta, Divya Dutta",,,Netflix,Friday Storytellers,024 Indian Hindi-Language Heist Thriller
Agni,2024,https://en.wikipedia.org/wiki/Agni_(2024_film),Agni,Rahul Dholakia,"Pratik Gandhi, Divyenndu, Saiyami Kher, Jitendra Joshi, Kabir Shah",,,Amazon Prime Video,,The
Jagan,2024,https://en.wikipedia.org/wiki/Jagan,Jagan,,,,,,,As Appeared In Supporting Roles In Tamil
Sir Syed Ahmad Khan the Messiah,2024,https://en.wikipedia.org/wiki/Sir_Syed_Ahmad_Khan:_The_Messiah,Sir Syed Ahmad Khan: The Messiah,Masarrat AliShoaib Hussain Choudhary,"Shoaib Hussain Choudhary, Zarina Wahab, Syed Sahil Agha, Akshay Anand, Deepak Parashar",,,,,A 2024 Indian Urdu-Language Biographical
Baby John,2024,https://en.wikipedia.org/wiki/Baby_John_(film),Baby John,Kalees,"Varun Dhawan, Keerthy Suresh, Wamiqa Gabbi, Jackie Shroff",₹ 180 crore ,est. ₹56.49–59 crore ,PVR Inox PicturesPen Marudhar,,24 Indian Hindi-Language Action Thriller
#Star,2024,https://en.wikipedia.org/wiki/Star_(2024_film),Star,Elan,"Kavin, Aaditi Pohankar, Preity Mukhundhan",est. ₹ 12 crore ,est. ₹ 24 crore ,,,Il-Language Coming-Of-Age Romantic Drama
Zeenat,2024,https://en.wikipedia.org/wiki/Zeenat_Aman,Zeenat Aman,,,,,,,Ress And Model Who Mainly Works In Hindi
Dil Kya Kahe,2024,https://en.wikipedia.org/wiki/Majrooh_Sultanpuri,Majrooh Sultanpuri,,,,,,,Poet And Lyricist In The Hindi Language
The Rabbit House,2025,https://en.wikipedia.org/wiki/The_Rabbit_House,The Rabbit House,Vaibhav Kulkarni,"Amit Riyaan, Karishma, Padmanabh, Gagan Pradeep, Preeti Sharma, Suresh Kumbhar",,,,Geetai Productions,Indian Hindi-Language Thriller Suspense
Fateh,2025,https://en.wikipedia.org/wiki/Fateh_(2025_film),Fateh,Sonu Sood,"Sonu Sood, Jacqueline Fernandez",,est. ₹18.50 crore ,Zee Studios,,25 Indian Hindi-Language Action Thriller
Abhimanyu - A Revenge Story,2025,https://en.wikipedia.org/wiki/12AM_Madhyarathri,12AM Madhyarathri,Karthik,"Abhimanyu Kashinath, Divya Shridhar, Kashinath",,,Kashinath Producer Training Institute,,012 Indian Kannada-Language Horror Drama
Emergency,2025,https://en.wikipedia.org/wiki/Emergency_(2025_film),Emergency,Kangana Ranaut,"Kangana Ranaut, Vishak Nair, Anupam Kher, Shreyas Talpade, Mahima Chaudhry, Milind Soman, Satish Kaushik, Darshan Pandya",₹60 crore ,₹21.75–22 crore ,Zee Studios,,Historical Biographical Drama
Azaad,2025,https://en.wikipedia.org/wiki/Azaad_(2025_film),Azaad,Abhishek Kapoor,"Ajay Devgn, Diana Penty, Aaman Devgan, Rasha Thadani",₹80 crore ,₹9.17–10 crore ,AA Films,,Period Action Drama
Mission Grey House,2025,https://en.wikipedia.org/wiki/Mission_Grey_House,Mission Grey House,Naushad Siddiqui,"Abeer Khan, Rajesh Sharma, Nikhat Khan, Kamlesh Sawant, Kiran Kumar, Puja Sharma",,,,,House Is A 2025 Indian Suspense Thriller
Sangee,2025,https://en.wikipedia.org/wiki/Sangee_(2025_film),Sangee,Sumit Kulkarni,"Sharib Hashmi, Vidya Malvade, Gaurav More",,,August Entertainment,,E Is A 2025 Indian Hindi-Language Comedy
Khiladi 1080,2025,https://en.wikipedia.org/wiki/Urdu_ghazal,Urdu literatureاُرْدُو اَدَبْ,,,,,,,Creating A Sub-Genre Called
Sky Force,2025,https://en.wikipedia.org/wiki/Sky_Force_(film),Sky Force,Sandeep KewlaniAbhishek Anil Kapur,"Akshay Kumar, Veer Pahariya, Sara Ali Khan, Nimrat Kaur",₹120–160 crore ,₹ 144–168.88 crore ,PVR Inox Pictures,,2025 Indian Hindi-Language Action Drama
Deva,2025,https://en.wikipedia.org/wiki/Deva_(2025_film),Deva,Rosshan Andrrews,"Shahid Kapoor, Pooja Hegde, Pavail Gulati",₹ 50 crore ,₹51.73–59 crore ,Zee Studios,Zee StudiosRoy Kapur Films,25 Indian Hindi-Language Action Thriller
Loveyapa,2025,https://en.wikipedia.org/wiki/Loveyapa,Loveyapa,Advait Chandan,"Junaid Khan, Khushi Kapoor",₹60 crore ,est. ₹8.99–12 crore ,Zee Studios,,25 Indian Hindi-Language Romantic Comedy
Badass Ravikumar,2025,https://en.wikipedia.org/wiki/Badass_Ravi_Kumar,Badass Ravi Kumar,Keith Gomes,"Himesh Reshammiya, Prabhu Deva, Simona J, Kirti Kulhari, Johnny Lever, Sanjay Mishra, Sunny Leone, Manish Wadhwa",₹ 20 crore ,₹ 17.26 crore ,AA Films[1],Himesh Reshammiya Melodies,025 Indian Hindi-Language Musical Action
Let's Meet,2025,https://en.wikipedia.org/wiki/Let's_Meet,Let’s Meet,Ravinder (Ricky) Sandhu,"Tanuj Virwani, [, 1, ], Suman Rana",,,,UV Films,Et Is A 2025 Indian Hindi-Language Drama
Aasma,2025,https://en.wikipedia.org/wiki/Aasma:_The_Sky_Is_the_Limit,Aasma: The Sky Is the Limit,Rohit Nayyar,,,,,,The Sky Is The Limit Is A Bollywood
Bobby Aur Rishi Ki Love Story,2025,https://en.wikipedia.org/wiki/Bobby_Aur_Rishi_Ki_Love_Story,Bobby Aur Rishi Ki Love Story,Kunal Kohli,"Vardhan Puri, Kaveri Kapur",,,Disney+ Hotstar,,25 Indian Hindi-Language Romantic Comedy
Chhaava,2025,https://en.wikipedia.org/wiki/Chhaava,Chhaava,Laxman Utekar,"Vicky Kaushal, Akshaye Khanna, Rashmika Mandanna",₹ 130–140 crore ,est. ₹797.34–809 crore ,Pen Marudhar(India)Yash Raj Films(international),Maddock Films,Epic Historical Action
Dhoom Dhaam,2025,https://en.wikipedia.org/wiki/Dhoom_Dhaam_(2025_film),Dhoom Dhaam,Rishab Seth,"Yami Gautam Dhar, Pratik Gandhi",,,Netflix,,Romantic Action Comedy
Kaushaljis vs Kaushal,2025,https://en.wikipedia.org/wiki/Kaushaljis_vs_Kaushal,Kaushaljis vs Kaushal,Seemaa Desai,"Ashutosh Rana, Sheeba Chaddha, Pavail Gulati, Isha Talwar, Ashish Chaudhary",,,Disney+ Hotstar,,2025 Indian Hindi-Language Family Drama
Mere Husband Ki Biwi,2025,https://en.wikipedia.org/wiki/Mere_Husband_Ki_Biwi,Mere Husband Ki Biwi,Mudassar Aziz,"Arjun Kapoor, Bhumi Pednekar, Rakul Preet Singh",₹ 60 Crore,est. ₹12.73 crore ,PVR Inox Pictures,Pooja Entertainment,25 Indian Hindi-Language Romantic Comedy
Hindi Vindi,2025,https://en.wikipedia.org/wiki/Hindi_Vindi,Hindi Vindi,Ali Sayed,"Mihir Ahuja, Neena Gupta, Guy Sebastian",,,The Backlot Films,,2025 Indo-Australian Co-Production Drama
Crazxy,2025,https://en.wikipedia.org/wiki/Crazxy,Crazxy,Girish Kohli,Sohum Shah,₹ 20 crore,est. ₹ 15.25  crore ,AA Films,Sohum Shah Films,Is A 2025 Indian Hindi-Language Thriller
The Diplomat,2025,https://en.wikipedia.org/wiki/The_Diplomat_(2025_film),The Diplomat,Shivam Nair,"John Abraham, Sadia Khateeb, Jagjeet Sandhu, Kumud Mishra, Sharib Hashmi, Revathy, Ashwath Bhatt",₹20 crore ,est. ₹53.14 crore ,Panorama Studios,,Political Thriller
Nadaaniyan,2025,https://en.wikipedia.org/wiki/Nadaaniyan,Nadaaniyan,Shauna Gautam,"Ibrahim Ali Khan, Khushi Kapoor, Mahima Chaudhry, Suniel Shetty, Dia Mirza, Jugal Hansraj",,,Netflix,Dharmatic Entertainment,Teen Romantic Comedy
Be Happy,2025,https://en.wikipedia.org/wiki/Be_Happy_(film),Be Happy,Remo D'Souza,"Abhishek Bachchan, Inayat Verma, Nora Fatehi",,,Metro-Goldwyn-Mayer(throughAmazon MGM Studios),Remo D'Souza Entertainment,A 2025 Indian Hindi-Language Dance Drama
Rai,2025,https://en.wikipedia.org/wiki/Baida_(film),Baida,Puneet Sharma,"Sudhanshu Rai, Manisha Rai, Shobhit Sujay, ⁠, Sourabh Raaj Jain, ⁠, Hiten Tejwani",,,,,Sci-Fi Supernatural Thriller
Baida,2025,https://en.wikipedia.org/wiki/Baida_(film),Baida,Puneet Sharma,"Sudhanshu Rai, Manisha Rai, Shobhit Sujay, ⁠, Sourabh Raaj Jain, ⁠, Hiten Tejwani",,,,,Sci-Fi Supernatural Thriller
Pintu Ki Pappi,2025,https://en.wikipedia.org/wiki/Pintu_Ki_Pappi,Pintu Ki Pappi,Shiv Hare,"Shushant, Jaanyaa Joshi, Viidhi, Vijay Raaz, Murli Sharma, Aditi Sanwal, Ganesh Acharya",,,Mythri Movie Makers,,25 Indian Hindi-Language Romantic Comedy
Krishna Arjun,2025,https://en.wikipedia.org/wiki/Sara_Arjun,Sara Arjun,,,,,,,Ss Who Mainly Appears In Tamil And Hindi
Sikandar,2025,https://en.wikipedia.org/wiki/Sikandar_(2025_film),Sikandar,A. R. Murugadoss,"Salman Khan, Rashmika Mandanna, Sathyaraj, Kajal Aggarwal, Sharman Joshi",₹200 crore ,₹176.18–177 crore ,Pen Marudhar Entertainment,,2025 Indian Hindi-Language Action Drama
Jaat,2025,https://en.wikipedia.org/wiki/Jaat_(film),Jaat,Gopichand Malineni,"Sunny Deol, Randeep Hooda, Regina Cassandra, Saiyami Kher, Vineet Kumar Singh",₹100 crore ,est. ₹ 119.24 crore ,AA FilmsZee Studios,Mythri Movie MakersPeople Media FactoryZee Studios,25 Indian Hindi-Language Action Thriller
Missing Face,2025,https://en.wikipedia.org/wiki/Kaalidhar_Laapata,Kaalidhar Laapata,Madhumita,"Abhishek Bachchan, Mohammed Zeeshan Ayyub, Daivik Bhagela, Nimrat Kaur",,,ZEE5,,Is A 2025 Indian Hindi-Language Drama
Chhorii 2,2025,https://en.wikipedia.org/wiki/Chhorii_2,Chhorii 2,Vishal Furia,"Nushrratt Bharuccha, Soha Ali Khan, Gashmeer Mahajani",,,Amazon Prime Video,,Is A 2025 Indian Hindi-Language Horror
Tum,2025,https://en.wikipedia.org/wiki/Hum_Tum_(film),Hum Tum,Kunal Kohli,"Saif Ali Khan, Rani Mukerji",₹ 85 million ,₹ 426.3 million ,Yash Raj Films,Yash Raj Films,04 Indian Hindi-Language Romantic Comedy
Kesari Chapter 2: The Untold Story of Jallianwala Bagh,2025,https://en.wikipedia.org/wiki/Kesari_Chapter_2,Kesari Chapter 2,Karan Singh Tyagi,"Akshay Kumar, R. Madhavan, Ananya Panday",₹ 150 crore ,₹142–144.35 crore ,Dharma Productions,,Historical Courtroom Drama
Ground Zero,2025,https://en.wikipedia.org/wiki/Ground_Zero_(2025_film),Ground Zero,Tejas Prabha Vijay Deoskar,"Emraan Hashmi, Sai Tamhankar, Zoya Hussain",,₹9.25–10.35 crore ,AA Films,,25 Indian Hindi-Language Action Thriller
Jewel Thief: The Heist Begins,2025,https://en.wikipedia.org/wiki/Jewel_Thief_(2025_film),Jewel Thief – The Heist Begins,Kookie GulatiRobbie Grewal,"Saif Ali Khan, Jaideep Ahlawat, Nikita Dutta, Kunal Kapoor",,,Netflix,Marflix Pictures,Heist Action Thriller
Phule,2025,https://en.wikipedia.org/wiki/Phule_(film),Phule,Anant Mahadevan,"Pratik Gandhi, Patralekha",₹29 crore ,₹6.21 crore ,Zee Studios,,2025 Indian Hindi-Language Biographical
Raid 2,2025,https://en.wikipedia.org/wiki/Raid_2_(film),Raid 2,Raj Kumar Gupta,"Ajay Devgn, Riteish Deshmukh, Vaani Kapoor",,est. ₹ 243.06 crore ,Panorama StudiosPVR Inox Pictures,,025 Indian Hindi-Language Crime Thriller
The Bhootnii,2025,https://en.wikipedia.org/wiki/The_Bhootnii,The Bhootnii,Sidhaant Sachdev,"Sanjay Dutt, Sunny Singh, Mouni Roy, Palak Tiwari",,,Zee Studios,Soham Rockstar EntertainmentThree Dimension Motion Pictures,2025 Indian Hindi-Language Comedy Horror
Costao,2025,https://en.wikipedia.org/wiki/Costao,Costao,Sejal Shah,"Nawazuddin Siddiqui, Priya Bapat, Kishore Kumar G, Hussain Dalal, Mahika Sharma",,,ZEE5,,Biographical Crime Drama
Tujhe Chahoon Main,2025,https://en.wikipedia.org/wiki/Mudasir_Zafar,Mudasir Zafar,,,,,,,Alumnus Of Whistling Woods International
Bhool Chuk Maaf,2025,https://en.wikipedia.org/wiki/Bhool_Chuk_Maaf,Bhool Chuk Maaf,Karan Sharma,"Rajkummar Rao, Wamiqa Gabbi, Seema Pahwa, Sanjay Mishra, Raghubir Yadav, Zakir Hussain",,₹ 90.78 crore ,Pen Marudhar(India)Yash Raj Films(international),,Fantasy Romantic Comedy
The Networker,2025,https://en.wikipedia.org/wiki/The_Networker,The Networker,Vikas Kumar Vishwakarma,"Vikram Kochhar, Durgesh Kumar, Ishtiyak Khan, Rishabh Pathak, Brijendra Kala, Vindhya Tiwari, Nikhat Khan",,,Master Group,,R Is A 2025 Indian Hindi-Language Comedy
Homebound,2025,https://en.wikipedia.org/wiki/Homebound_(2025_film),Homebound,Neeraj Ghaywan,"Ishaan Khatter, Vishal Jethwa, Janhvi Kapoor",,,,Dharma Productions,Nd Is A 2025 Indian Hindi-Language Drama
2020 Delhi,2025,https://en.wikipedia.org/wiki/2020_Delhi,2020 Delhi,Devendra Maalviya,"Samar Jai Singh, Brijendra Kala, Siddharth Bhardwaj, Devendra Maalviya, Bhupesh Singh, Vicky Yadav, Amit Jha, Chetan Sharma, Akashdeep Arora, Diksha Asthana",,,,Midas Touch Films,Elhi Is An Indian Hindi-Language Feature
Kapkapiii,2025,https://en.wikipedia.org/wiki/Kapkapiii,Kapkapiii,Sangeeth Sivan,"Tusshar Kapoor, Shreyas Talpade, Siddhi Idnani",,,Zee Studios,Bravo Entertainment,The
Kesari Veer,2025,https://en.wikipedia.org/wiki/Kesari_Veer,Kesari Veer,Prince DhimanKanubhai Chauhan,"Suniel Shetty, Sooraj Pancholi, Vivek Oberoi, Akanksha Sharma",₹60 crore ,,Panorama Studios,Chauhan Studios,Indian Hindi-Language Historical Action
A Life Inside Me,2025,https://en.wikipedia.org/wiki/Rajendra_Gupta,Rajendra Gupta,,,,,,,Is An Indian
His Story of Itihaas,2025,https://en.wikipedia.org/wiki/His_Story_of_Itihaas,His Story of Itihaas,Manpreet Singh Dhami,"Subodh Bhave, Yogendra Tikku, Ankur Vikal, Sachin K Jaryal, Vasanti Sundaram",,,,Panchkarma Productions,As Is A 2025 Indian Hindi-Language Drama
Interrogation,2025,https://en.wikipedia.org/wiki/Interrogation_(2025_film),Interrogation,Ajoy Varma Raja,"Manu Singh, Darshan Jariwala, Abhimanyu Singh, Yashpal Sharma, Rajpal Yadav, Girish Kulkarni",,,ZEE5,,Indian Hindi-Language Suspense Thriller
Tomchi,2025,https://en.wikipedia.org/wiki/Tomchi,Tomchi,Rajesh Gupta,"Yashpal Sharma, Vrajesh Hirjee, Rati Agnihotri, Mahesh Thakur",,,,,The
Thugs of Goa,2025,https://en.wikipedia.org/wiki/Thug_Life_(2025_film),Thug Life,Mani Ratnam,"Kamal Haasan, Silambarasan TR, Trisha Krishnan, Aishwarya Lekshmi, Abhirami, Ashok Selvan",₹ 200–300 crore ,est. ₹ 97 crore ,see below,,Tamil-Language Gangster Action Drama
Housefull 5,2025,https://en.wikipedia.org/wiki/Housefull_5,Housefull 5,Tarun Mansukhani,"Akshay Kumar, Abhishek Bachchan, Riteish Deshmukh, Jacqueline Fernandez, Sonam Bajwa, Nargis Fakhri, Dino Morea, Sanjay Dutt, Jackie Shroff, Nana Patekar, Chitrangda Singh, Fardeen Khan, Chunky Panday, Johnny Lever, Shreyas Talpade, Ranjeet, Soundarya Sharma, Nikitin Dheer",₹240 crore ,est. ₹237.64 crore ,Pen Marudhar,Nadiadwala Grandson Entertainment,25 Indian Hindi-Language Comedy Thriller
Need,2025,https://en.wikipedia.org/wiki/Maa_(2025_film),Maa,Vishal Furia,"Kajol, Ronit Roy, Indraneil Sengupta, Kherin Sharma",,est. ₹47.91 crore ,PVR Inox PicturesPanorama Studios,,Mythological Horror
Jai Devaa,2025,https://en.wikipedia.org/wiki/Murder_(film_series),Murder Franchise,,,,,,,Murder Is A Series Of Indian Thriller
Sitaare Zameen Par,2025,https://en.wikipedia.org/wiki/Sitaare_Zameen_Par,Sitaare Zameen Par,R. S. Prasanna,"Aamir Khan, Genelia D'Souza",₹90–120 crore ,est. ₹ 258.12 crore ,PVR Inox Pictures(India)AA Films(international),Aamir Khan Productions,Sports Comedy Drama
Shootout at Byculla,2025,https://en.wikipedia.org/wiki/Lokhandwala_Complex,Lokhandwala,,,,,,,Of The People Who Are Working In Indian
Maa,2025,https://en.wikipedia.org/wiki/Maa_(2025_film),Maa,Vishal Furia,"Kajol, Ronit Roy, Indraneil Sengupta, Kherin Sharma",,est. ₹47.91 crore ,PVR Inox PicturesPanorama Studios,,Mythological Horror
Well Done C.A. Sahab!,2025,https://en.wikipedia.org/wiki/Well_Done_C.A_Sahab!,Well Done C.A Sahab!,Sarvesh Kumar Singh,"Gopal Datt, Gaurav Paswala, Jyoti Kapoor, Sayandeep Sengupta, Nishma Soni, Archan Trivedi",,,Cinépolis,,Is A 2025 Indian Hindi-Language Drama
